anno,Limitazioni gravi,Limitazioni non gravi,Senza limitazioni,Non indicato,Totale,file,tavola,pagina,regione
2017,#,#,#,#,#,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Calabria
2018,#,#,#,#,#,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Calabria
2019,#,#,#,#,#,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Calabria
2009,5.1,14,70.4,10.5,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sicilia
2010,5.5,12.4,70.3,11.8,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sicilia
2011,5.3,11.8,70.8,12.1,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sicilia
2012,4.9,12.1,72.9,10.1,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sicilia
2013,4.8,11.6,74.7,9,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sicilia
2014,4.8,10.9,75.2,9.1,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sicilia
2015,4.9,12.4,73.5,9.2,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sicilia
2016,4.7,13.5,71.7,10.1,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sicilia
2017,5.3,14,72.9,7.9,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sicilia
2018,5.1,13.8,74.1,7,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sicilia
2019,5,14.1,72.5,8.4,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sicilia
2009,6.8,16.2,66.8,10.2,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sicilia
2010,6.2,15.6,65.9,12.3,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sicilia
2011,5.1,16.2,66.2,12.6,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sicilia
2012,5.1,16.4,68.1,10.3,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sicilia
2013,5.7,15.5,69.4,9.4,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sicilia
2014,5.7,15.7,69.2,9.4,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sicilia
2015,5.8,16.6,68.6,9,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sicilia
2016,6,17.3,66.8,9.9,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sicilia
2017,6.6,18.1,67.6,7.7,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sicilia
2018,7,17.8,68.8,6.4,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sicilia
2019,7,18,67.6,7.3,100,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sicilia
2009,#,#,#,#,#,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sicilia
2010,#,#,#,#,#,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sicilia
2011,#,#,#,#,#,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sicilia
2012,#,#,#,#,#,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sicilia
2013,#,#,#,#,#,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sicilia
2014,#,#,#,#,#,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sicilia
2015,#,#,#,#,#,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sicilia
2016,#,#,#,#,#,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sicilia
2017,#,#,#,#,#,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sicilia
2018,#,#,#,#,#,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sicilia
2019,#,#,#,#,#,g1V30927R09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sicilia
2009,6,15.7,68.5,9.8,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sardegna
2010,7.5,13.1,67.8,11.6,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sardegna
2011,6.6,13.7,70.7,9,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sardegna
2012,5.5,15.5,71.7,7.3,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sardegna
2013,6.4,14.7,70.2,8.7,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sardegna
2014,7,14.4,70,8.7,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sardegna
2015,6.7,14.2,71,8.1,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sardegna
2016,6.5,14.8,70.7,8,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sardegna
2017,6.1,17,68.3,8.6,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sardegna
2018,5.6,17.6,69.6,7.2,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sardegna
2019,6.6,16.2,69.8,7.4,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Sardegna
2009,7.6,19.6,64.1,8.7,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sardegna
2010,8.7,16.6,63.5,11.2,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sardegna
2011,8,17.1,64.9,10,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sardegna
2012,7.2,18.3,64.2,10.3,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sardegna
2013,8,19.2,61.8,11,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sardegna
2014,8.8,19.8,61.6,9.9,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sardegna
2015,8.6,19,63.4,9,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sardegna
2016,8.4,18.6,65.6,7.3,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sardegna
2017,8.5,19.5,65,7.1,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sardegna
2018,8.2,20.8,64.6,6.5,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sardegna
2019,9.2,20.4,63.8,6.6,100,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Sardegna
2009,#,#,#,#,#,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sardegna
2010,#,#,#,#,#,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sardegna
2011,#,#,#,#,#,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sardegna
2012,#,#,#,#,#,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sardegna
2013,#,#,#,#,#,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sardegna
2014,#,#,#,#,#,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sardegna
2015,#,#,#,#,#,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sardegna
2016,#,#,#,#,#,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sardegna
2017,#,#,#,#,#,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sardegna
2018,#,#,#,#,#,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sardegna
2019,#,#,#,#,#,g1V30927R09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Sardegna
