anno,Limitazioni gravi,Limitazioni non gravi,Senza limitazioni,Non indicato,Totale,file,tavola,pagina,regione
2012,7.6,23.5,59.5,9.5,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Liguria
2013,7.3,27.3,58.1,7.3,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Liguria
2014,6.2,26.9,62.9,4,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Liguria
2015,6.4,27.5,62.4,3.7,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Liguria
2016,5.7,27.4,64.6,2.3,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Liguria
2017,6.9,28.2,62.4,2.5,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Liguria
2018,7.2,29,58.8,5,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Liguria
2019,6.5,28.9,57.6,6.9,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Liguria
2009,17.3,40.7,38.3,3.7,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Liguria
2010,16.7,39.8,39.9,3.6,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Liguria
2011,19.4,36,41.1,3.6,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Liguria
2012,20.4,37.7,37.4,4.4,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Liguria
2013,19.3,40.3,35.4,5,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Liguria
2014,18.4,38.9,37.8,4.9,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Liguria
2015,20.8,36.9,38.6,3.7,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Liguria
2016,19.7,39.4,38.5,2.4,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Liguria
2017,15.6,39.8,41.6,3,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Liguria
2018,16.5,36,43.3,4.3,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Liguria
2019,19.8,33.2,41,6.1,100,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Liguria
2009,#,#,#,#,#,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Liguria
2010,#,#,#,#,#,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Liguria
2011,#,#,#,#,#,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Liguria
2012,#,#,#,#,#,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Liguria
2013,#,#,#,#,#,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Liguria
2014,#,#,#,#,#,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Liguria
2015,#,#,#,#,#,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Liguria
2016,#,#,#,#,#,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Liguria
2017,#,#,#,#,#,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Liguria
2018,#,#,#,#,#,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Liguria
2019,#,#,#,#,#,g1V30927P09OH202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Liguria
2009,1.6,7.1,81.7,9.7,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Lombardia
2010,1.5,6.8,82.2,9.5,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Lombardia
2011,1.2,6,84.1,8.7,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Lombardia
2012,1,6.4,85.4,7.2,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Lombardia
2013,1.1,6.3,84.8,7.9,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Lombardia
2014,1.1,6.2,84.6,8.1,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Lombardia
2015,1.2,6.9,83.6,8.3,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Lombardia
2016,1.8,7.9,83.2,7.1,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Lombardia
2017,1.6,7.8,84.7,5.9,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Lombardia
2018,0.9,7.6,86.4,5.1,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Lombardia
2019,1,7.6,87.3,4.1,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Lombardia
2009,3.6,17.5,71,7.9,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Lombardia
2010,3.9,17.3,71.2,7.6,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Lombardia
2011,3.1,16.5,72.5,7.9,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Lombardia
2012,2.8,16.7,74.3,6.1,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Lombardia
2013,3,17.1,73.2,6.7,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Lombardia
2014,3.5,17.1,71.9,7.5,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Lombardia
2015,3.8,17.6,72.3,6.3,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Lombardia
2016,3,17.1,74.1,5.7,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Lombardia
2017,3.2,17.1,74.7,4.9,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Lombardia
2018,3.4,18.1,74.3,4.2,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Lombardia
2019,3.1,17.2,75.2,4.5,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Lombardia
2009,8.6,28.6,55.9,6.9,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Lombardia
2010,8.6,28.8,56.3,6.3,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Lombardia
2011,7.4,27.2,58,7.3,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Lombardia
2012,8.3,27.1,59.2,5.4,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Lombardia
2013,7.6,28.7,57.9,5.9,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Lombardia
2014,6.9,29.2,56.9,7,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Lombardia
2015,6.7,27.8,60.3,5.2,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Lombardia
2016,5.3,27.5,63.1,4.1,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Lombardia
2017,5.8,28.1,61.9,4.2,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Lombardia
2018,6,31.1,59,4,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Lombardia
2019,5.8,32.6,57.3,4.2,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Lombardia
2009,20,37.3,38.6,4.1,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Lombardia
2010,20.9,34.5,39.7,4.9,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Lombardia
2011,21,33.2,40,5.8,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Lombardia
2012,21.4,37.3,36.9,4.4,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Lombardia
2013,21.5,37.4,36,5.1,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Lombardia
2014,20,35.7,37.2,7.1,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Lombardia
2015,17.2,36.2,39.1,7.5,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Lombardia
2016,17.7,35.4,41.1,5.8,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Lombardia
2017,18.1,37.5,39.7,4.7,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Lombardia
2018,16,39.6,39.4,5,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Lombardia
2019,18.2,36.9,40.5,4.4,100,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Lombardia
2009,#,#,#,#,#,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Lombardia
2010,#,#,#,#,#,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Lombardia
2011,#,#,#,#,#,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Lombardia
2012,#,#,#,#,#,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Lombardia
2013,#,#,#,#,#,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Lombardia
2014,#,#,#,#,#,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Lombardia
2015,#,#,#,#,#,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Lombardia
2016,#,#,#,#,#,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Lombardia
2017,#,#,#,#,#,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Lombardia
2018,#,#,#,#,#,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Lombardia
2019,#,#,#,#,#,g1V30927P09OH203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Lombardia
2009,0.9,6.9,79.5,12.8,100,g1V30927P09OI200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Trentino Alto Adige / Südtirol
