anno,Limitazioni gravi,Limitazioni non gravi,Senza limitazioni,Non indicato,Totale,file,tavola,pagina,regione
2015,0,0,0,0,0,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Piemonte
2016,0,0,0,0,0,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Piemonte
2017,0,0,0,0,0,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Piemonte
2018,0,0,0,0,0,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Piemonte
2019,0,0,0,0,0,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Piemonte
2009,168,626,3515,405,4714,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Lombardia
2010,180,607,3583,389,4759,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Lombardia
2011,166,573,3647,364,4749,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Lombardia
2012,156,601,3674,308,4739,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Lombardia
2013,156,640,3684,345,4826,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Lombardia
2014,171,631,3746,361,4909,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Lombardia
2015,190,650,3714,340,4894,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Lombardia
2016,181,675,3707,304,4867,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Lombardia
2017,172,679,3760,262,4873,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Lombardia
2018,145,754,3749,236,4884,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Lombardia
2019,169,738,3783,209,4899,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Lombardia
2009,260,797,3448,406,4910,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Lombardia
2010,268,796,3478,415,4957,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Lombardia
2011,235,753,3567,420,4975,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Lombardia
2012,251,799,3622,316,4988,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Lombardia
2013,260,808,3627,353,5048,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Lombardia
2014,249,830,3610,412,5101,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Lombardia
2015,226,865,3617,389,5097,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Lombardia
2016,237,873,3655,318,5082,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Lombardia
2017,261,908,3647,268,5084,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Lombardia
2018,242,922,3690,233,5088,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Lombardia
2019,243,908,3723,219,5093,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Lombardia
2009,0,0,0,0,0,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Lombardia
2010,0,0,0,0,0,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Lombardia
2011,0,0,0,0,0,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Lombardia
2012,0,0,0,0,0,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Lombardia
2013,0,0,0,0,0,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Lombardia
2014,0,0,0,0,0,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Lombardia
2015,0,0,0,0,0,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Lombardia
2016,0,0,0,0,0,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Lombardia
2017,0,0,0,0,0,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Lombardia
2018,0,0,0,0,0,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Lombardia
2019,0,0,0,0,0,g1V30926V09OH203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Lombardia
2009,96,295,1576,115,2082,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Emilia-Romagna
2010,84,294,1590,137,2105,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Emilia-Romagna
2011,87,304,1580,139,2109,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Emilia-Romagna
2012,90,285,1577,158,2110,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Emilia-Romagna
2013,87,288,1607,156,2138,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Emilia-Romagna
2014,93,284,1657,130,2165,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Emilia-Romagna
2015,103,294,1655,106,2157,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Emilia-Romagna
2016,94,306,1660,86,2146,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Emilia-Romagna
2017,92,304,1674,77,2147,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Emilia-Romagna
2018,101,319,1648,83,2151,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Emilia-Romagna
2019,109,300,1662,86,2157,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Emilia-Romagna
2009,157,378,1548,109,2193,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Emilia-Romagna
2010,152,399,1530,138,2220,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Emilia-Romagna
2011,140,422,1528,147,2237,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Emilia-Romagna
2012,134,422,1536,157,2250,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Emilia-Romagna
2013,150,347,1598,175,2270,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Emilia-Romagna
2014,142,339,1652,154,2288,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Emilia-Romagna
2015,134,405,1638,108,2285,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Emilia-Romagna
2016,139,409,1637,94,2278,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Emilia-Romagna
2017,141,433,1602,100,2276,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Emilia-Romagna
2018,142,437,1589,106,2275,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Emilia-Romagna
2019,162,408,1609,95,2274,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Emilia-Romagna
2009,0,0,0,0,0,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Emilia-Romagna
2010,0,0,0,0,0,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Emilia-Romagna
2011,0,0,0,0,0,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Emilia-Romagna
2012,0,0,0,0,0,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Emilia-Romagna
2013,0,0,0,0,0,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Emilia-Romagna
2014,0,0,0,0,0,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Emilia-Romagna
2015,0,0,0,0,0,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Emilia-Romagna
2016,0,0,0,0,0,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Emilia-Romagna
2017,0,0,0,0,0,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Emilia-Romagna
2018,0,0,0,0,0,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Emilia-Romagna
2019,0,0,0,0,0,g1V30926V09OI203000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Emilia-Romagna
